"","X","Y","station","rok","mies","tavg","opad","cisnienie"
"4790",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2010,9,12.4,117.3,992
"4822",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2010,10,6.9,9.9,993.4
"4796",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2010,11,4.6,123.3,982.6
"4741",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2010,12,-5.5,60.4,987
"4797",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2011,1,0.3,32.4,994.2
"4744",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2011,2,-2.4,13.5,996
"4745",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2011,3,4.7,37.9,998.9
"4735",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2011,4,12.2,14.1,994.7
"4736",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2011,5,14.7,35.3,996
"4682",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2011,6,18.4,46.4,992.5
"4668",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2011,7,17.5,199,987.7
"4655",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2011,8,18.4,52.9,991.7
"4644",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2011,9,15.8,44.4,994.3
"4801",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2011,10,9.7,35,997.2
"4773",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2011,11,4,0.8,1000.2
"4747",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2011,12,3.3,63.8,987.1
"4873",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2012,1,0.5,66.2,993
"4825",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2012,2,-3.7,36.1,1000.7
"4714",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2012,3,6.7,17.2,1000.7
"4715",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2012,4,9.3,30.4,983.5
"4729",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2012,5,15.4,64.2,993
"4703",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2012,6,15.9,102.5,990.4
"4663",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2012,7,19,172.1,991.9
"4649",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2012,8,19.1,64.2,994.1
"4651",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2012,9,14.6,31.3,992.9
"4875",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2012,10,8.5,21.4,990.4
"4854",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2012,11,4.8,62.4,990.4
"4837",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2012,12,-0.9,33.9,988.8
"4869",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2013,1,-2,70.3,989.8
"4848",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2013,2,-0.9,33.2,991.4
"4723",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2013,3,-1.9,34.2,988.6
"4764",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2013,4,8.4,23.6,992.7
"4765",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2013,5,13.8,63.9,987.5
"4669",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2013,6,17.1,104.4,993.2
"4724",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2013,7,20.5,68,996
"4659",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2013,8,19.2,42.6,995.5
"4671",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2013,9,12.6,55.3,992.3
"4858",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2013,10,10.9,18.8,994.5
"4859",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2013,11,4.6,52.1,991.2
"4847",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2013,12,3,24.4,995.9
"4883",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2014,1,-0.7,36.6,988.8
"4894",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2014,2,4.1,6.9,987.1
"4890",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2014,3,7.7,43.9,993.4
"4889",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2014,4,10.9,36.6,991.3
"4777",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2014,5,13.2,114.1,991.8
"4791",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2014,6,16.7,27.6,993.4
"4803",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2014,7,21.3,73.6,990.8
"4722",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2014,8,17.1,96.8,990.3
"4683",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2014,9,15.5,52,995
"4874",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2014,10,11.4,33.1,994.8
"4885",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2014,11,6,5.5,993
"4895",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2014,12,1.8,23.4,993.2
"4772",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2015,1,1.8,56,989.5
"4760",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2015,2,1.3,5.3,993.1
"4761",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2015,3,5.4,34,996.1
"4708",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2015,4,8.9,26.2,994.9
"4836",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2015,5,13.5,18.9,992.5
"4768",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2015,6,15.9,70.5,995.6
"4756",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2015,7,19.8,99.6,991.8
"4784",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2015,8,22.7,6.9,994
"4759",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2015,9,14.4,45,994.9
"4704",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2015,10,8.3,31.7,997.4
"4718",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2015,11,6.9,61.3,992.3
"4664",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2015,12,5.9,17.6,1001.9
"4675",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2016,1,-1.4,44.3,990
"4817",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2016,2,3.2,50.5,987
"4775",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2016,3,4,39.7,991.4
"4749",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2016,4,8.7,52,989.5
"4819",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2016,5,15.4,34.8,991.4
"4806",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2016,6,18.7,71.7,991
"4794",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2016,7,19.2,98.6,993.3
"4725",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2016,8,17.9,57,996.2
"4766",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2016,9,17.7,4.9,996
"4793",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2016,10,7.8,91.7,997.8
"4812",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2016,11,3.2,32,992.7
"4840",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2016,12,1.7,44.5,1003.2
"4695",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2017,1,-2.7,32.5,998.2
"4807",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2017,2,0.8,51.2,994.8
"4849",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2017,3,6.8,41.7,992.9
"4809",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2017,4,7.6,25.7,994.1
"4867",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2017,5,14.3,42.7,994.2
"4857",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2017,6,18.1,105.4,990.7
"4872",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2017,7,18.7,139.3,990.8
"4860",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2017,8,19,133,994.4
"4845",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2017,9,13.1,47.5,992.4
"4846",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2017,10,11.1,78.1,992.9
"4834",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2017,11,4.9,57,990.6
"4835",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2017,12,2.2,52.5,988.4
"4690",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2018,1,2.3,68.4,990.3
"4731",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2018,2,-2.6,5.9,995.8
"4707",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2018,3,0.8,42.6,984.1
"4792",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2018,4,13.6,32,990.5
"4866",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2018,5,17.5,10,995
"4841",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2018,6,18.9,20.3,993.2
"4856",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2018,7,20.8,39.1,992.3
"4870",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2018,8,22,18.7,993.8
"4815",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2018,9,16.4,51.4,997.3
"4814",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2018,10,11.4,41.3,994.6
"4800",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2018,11,4.8,8.4,998.2
"4789",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2018,12,2.6,63.4,993.4
"4893",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2019,1,-0.3,66.4,987.3
"4851",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2019,2,4,20.4,998
"4810",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2019,3,6.3,53.1,991.3
"4811",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2019,4,10.9,9.2,994.1
"4799",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2019,5,12.1,59.5,990.5
"4813",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2019,6,22.8,33.4,994.4
"4757",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2019,7,19.3,58.8,991.4
"4787",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2019,8,20.9,40.8,994
"4778",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2019,9,14.6,71.9,994.4
"4871",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2019,10,11.2,29.5,992
"4887",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2019,11,6,40.7,984.2
"4863",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2019,12,3.6,27.4,989.5
"4712",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2020,1,3,28.8,998.4
"4691",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2020,2,4.8,93,987.8
"4658",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2020,3,5,32.3,994.6
"4706",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2020,4,10.7,2,995.1
"4681",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2020,5,12,51,995.6
"4670",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2020,6,18.2,41.4,989.8
"4711",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2020,7,18.9,52.4,992.9
"4752",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2020,8,20.8,68.1,991.4
"4823",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2020,9,16.1,62.7,994
"4754",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2020,10,10.5,87.6,989.2
"4727",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2020,11,6,11.7,1000.5
"4660",15.5246564548387,51.9299270206422,"ZIELONA GÓRA",2020,12,2.2,17,987.2
"4911",15.0262378797564,51.1356830344313,"ZGORZELEC",2008,1,3,59.2,994.5
"4919",15.0262378797564,51.1356830344313,"ZGORZELEC",2008,2,4.4,31.8,1000.3
"4927",15.0262378797564,51.1356830344313,"ZGORZELEC",2008,3,4.3,45.6,980.7
"4929",15.0262378797564,51.1356830344313,"ZGORZELEC",2008,4,8.1,53.4,986.9
"4926",15.0262378797564,51.1356830344313,"ZGORZELEC",2008,5,13.8,18.7,992.6
"4924",15.0262378797564,51.1356830344313,"ZGORZELEC",2008,6,17.8,54.7,991.5
"4910",15.0262378797564,51.1356830344313,"ZGORZELEC",2008,7,18.3,90.4,991.1
"4901",15.0262378797564,51.1356830344313,"ZGORZELEC",2008,8,18.1,95.5,989.8
"4897",15.0262378797564,51.1356830344313,"ZGORZELEC",2008,9,12.8,29.8,994.7
"4908",15.0262378797564,51.1356830344313,"ZGORZELEC",2008,10,9.2,95.9,992.8
"4920",15.0262378797564,51.1356830344313,"ZGORZELEC",2008,11,5.1,46.7,989.2
"4903",15.0262378797564,51.1356830344313,"ZGORZELEC",2008,12,1.6,41.3,993.9
"4917",15.0262378797564,51.1356830344313,"ZGORZELEC",2009,1,-2.7,37.6,991.9
"4898",15.0262378797564,51.1356830344313,"ZGORZELEC",2009,2,-0.2,49.3,987.6
"4922",15.0262378797564,51.1356830344313,"ZGORZELEC",2009,3,4.6,69.4,987.8
"4900",15.0262378797564,51.1356830344313,"ZGORZELEC",2009,4,12.2,2.9,991.3
"4896",15.0262378797564,51.1356830344313,"ZGORZELEC",2009,5,13.7,103,994.7
"4899",15.0262378797564,51.1356830344313,"ZGORZELEC",2009,6,15,117.1,990.6
"4907",15.0262378797564,51.1356830344313,"ZGORZELEC",2009,7,18.5,116.7,990.6
"4913",15.0262378797564,51.1356830344313,"ZGORZELEC",2009,8,18.9,71.3,994
"4921",15.0262378797564,51.1356830344313,"ZGORZELEC",2009,9,14.7,35.1,0
"4925",15.0262378797564,51.1356830344313,"ZGORZELEC",2009,10,7.3,71.8,992.1
"4904",15.0262378797564,51.1356830344313,"ZGORZELEC",2009,11,7.3,28.1,986
"4902",15.0262378797564,51.1356830344313,"ZGORZELEC",2009,12,-0.5,75.8,984.6
"4906",15.0262378797564,51.1356830344313,"ZGORZELEC",2010,1,-6,28.6,990.9
"4914",15.0262378797564,51.1356830344313,"ZGORZELEC",2010,2,-1.2,17.6,981.8
"4905",15.0262378797564,51.1356830344313,"ZGORZELEC",2010,3,4.2,46.2,991.5
"4909",15.0262378797564,51.1356830344313,"ZGORZELEC",2010,4,8.7,24.6,994.4
"4928",15.0262378797564,51.1356830344313,"ZGORZELEC",2010,5,12,116.9,988.1
"4915",15.0262378797564,51.1356830344313,"ZGORZELEC",2010,6,16.9,38.9,990.6
"4916",15.0262378797564,51.1356830344313,"ZGORZELEC",2010,7,21.2,146.6,992.4
"4912",15.0262378797564,51.1356830344313,"ZGORZELEC",2010,8,17.8,182.2,989
"4918",15.0262378797564,51.1356830344313,"ZGORZELEC",2010,9,12,143.2,991.4
"4923",15.0262378797564,51.1356830344313,"ZGORZELEC",2010,10,6.5,4.4,992.4
"5093",16.2076621993567,51.1925181143704,"LEGNICA",2000,1,0.4,27.9,1005.1
"5040",16.2076621993567,51.1925181143704,"LEGNICA",2000,2,4.3,31.2,1002.9
"4971",16.2076621993567,51.1925181143704,"LEGNICA",2000,3,5.2,62,1000.1
"4986",16.2076621993567,51.1925181143704,"LEGNICA",2000,4,11.8,6.7,995.1
"5017",16.2076621993567,51.1925181143704,"LEGNICA",2000,5,15.3,105.1,1001.6
"5099",16.2076621993567,51.1925181143704,"LEGNICA",2000,6,17.9,29,1003.7
"5114",16.2076621993567,51.1925181143704,"LEGNICA",2000,7,16.6,105.1,996
"5116",16.2076621993567,51.1925181143704,"LEGNICA",2000,8,19,59.5,1003
"5117",16.2076621993567,51.1925181143704,"LEGNICA",2000,9,13.6,29.5,1001.6
"5122",16.2076621993567,51.1925181143704,"LEGNICA",2000,10,12.4,15.6,1001
"5095",16.2076621993567,51.1925181143704,"LEGNICA",2000,11,7.1,30.9,995.5
"5094",16.2076621993567,51.1925181143704,"LEGNICA",2000,12,2.4,11.4,997.9
"5156",16.2076621993567,51.1925181143704,"LEGNICA",2001,1,1.2,12.3,1001.9
"5179",16.2076621993567,51.1925181143704,"LEGNICA",2001,2,1.6,21.1,1001.4
"5180",16.2076621993567,51.1925181143704,"LEGNICA",2001,3,3.5,66.9,993.4
"5178",16.2076621993567,51.1925181143704,"LEGNICA",2001,4,8.2,39.4,997.3
"5166",16.2076621993567,51.1925181143704,"LEGNICA",2001,5,14.8,45.2,1001.5
"5177",16.2076621993567,51.1925181143704,"LEGNICA",2001,6,15.1,88.2,999.8
"5173",16.2076621993567,51.1925181143704,"LEGNICA",2001,7,19.2,263.1,1000.1
"5131",16.2076621993567,51.1925181143704,"LEGNICA",2001,8,19.4,50.3,1002.1
"5159",16.2076621993567,51.1925181143704,"LEGNICA",2001,9,12.6,85.5,996.4
"5132",16.2076621993567,51.1925181143704,"LEGNICA",2001,10,13.1,20.1,1003.9
"5105",16.2076621993567,51.1925181143704,"LEGNICA",2001,11,3.8,33.5,1003.9
"5068",16.2076621993567,51.1925181143704,"LEGNICA",2001,12,-0.8,26.7,1005.4
"5083",16.2076621993567,51.1925181143704,"LEGNICA",2002,1,1.2,13.1,1007.9
"5014",16.2076621993567,51.1925181143704,"LEGNICA",2002,2,5.5,32.2,996.9
"5098",16.2076621993567,51.1925181143704,"LEGNICA",2002,3,5.5,19.2,1002.3
"5058",16.2076621993567,51.1925181143704,"LEGNICA",2002,4,8.8,19.1,1001.7
"5059",16.2076621993567,51.1925181143704,"LEGNICA",2002,5,16.5,32.1,999.3
"5087",16.2076621993567,51.1925181143704,"LEGNICA",2002,6,18.2,41.2,1001.4
"5019",16.2076621993567,51.1925181143704,"LEGNICA",2002,7,19.9,69.9,999.8
"5076",16.2076621993567,51.1925181143704,"LEGNICA",2002,8,20.7,116.6,999.3
"5090",16.2076621993567,51.1925181143704,"LEGNICA",2002,9,13.6,47.1,1003.4
"5091",16.2076621993567,51.1925181143704,"LEGNICA",2002,10,8.6,52.7,998.3
"5146",16.2076621993567,51.1925181143704,"LEGNICA",2002,11,5.1,54.5,996.2
"5171",16.2076621993567,51.1925181143704,"LEGNICA",2002,12,-2.9,23,1006.4
"5064",16.2076621993567,51.1925181143704,"LEGNICA",2003,1,-1.2,35.8,999.6
"5065",16.2076621993567,51.1925181143704,"LEGNICA",2003,2,-2.5,2.4,1009.1
"5134",16.2076621993567,51.1925181143704,"LEGNICA",2003,3,4.1,13.7,1009.1
"5176",16.2076621993567,51.1925181143704,"LEGNICA",2003,4,8.3,13.2,1002.1
"5028",16.2076621993567,51.1925181143704,"LEGNICA",2003,5,16,50.4,1003
"5056",16.2076621993567,51.1925181143704,"LEGNICA",2003,6,19.5,28.8,1001
"5125",16.2076621993567,51.1925181143704,"LEGNICA",2003,7,19.6,74.9,1000.7
"5128",16.2076621993567,51.1925181143704,"LEGNICA",2003,8,20.7,26.8,1001.4
"5142",16.2076621993567,51.1925181143704,"LEGNICA",2003,9,14.8,35.6,1005.2
"5174",16.2076621993567,51.1925181143704,"LEGNICA",2003,10,6.2,40.2,998.4
"5154",16.2076621993567,51.1925181143704,"LEGNICA",2003,11,5.7,15.6,1003.7
"5172",16.2076621993567,51.1925181143704,"LEGNICA",2003,12,2.1,23.3,1002.4
"5129",16.2076621993567,51.1925181143704,"LEGNICA",2004,1,-2.6,25.7,995.2
"5063",16.2076621993567,51.1925181143704,"LEGNICA",2004,2,2.5,28.3,1001.3
"5078",16.2076621993567,51.1925181143704,"LEGNICA",2004,3,4.7,38.4,1005.3
"5092",16.2076621993567,51.1925181143704,"LEGNICA",2004,4,9.7,11.9,999.5
"5133",16.2076621993567,51.1925181143704,"LEGNICA",2004,5,12.5,47.8,998.3
"5038",16.2076621993567,51.1925181143704,"LEGNICA",2004,6,16.3,52.7,1001.1
"5066",16.2076621993567,51.1925181143704,"LEGNICA",2004,7,18.2,73.4,1001
"5054",16.2076621993567,51.1925181143704,"LEGNICA",2004,8,19.5,53.9,998.9
"5055",16.2076621993567,51.1925181143704,"LEGNICA",2004,9,14.6,15.4,1004
"5152",16.2076621993567,51.1925181143704,"LEGNICA",2004,10,10.7,23.8,999.9
"5057",16.2076621993567,51.1925181143704,"LEGNICA",2004,11,4.6,68.8,1002.8
"5126",16.2076621993567,51.1925181143704,"LEGNICA",2004,12,1.7,16.1,1003.4
"5110",16.2076621993567,51.1925181143704,"LEGNICA",2005,1,2.1,34.8,1002.1
"5060",16.2076621993567,51.1925181143704,"LEGNICA",2005,2,-1.4,32.2,1001.5
"5130",16.2076621993567,51.1925181143704,"LEGNICA",2005,3,1.9,10.7,1000.9
"5061",16.2076621993567,51.1925181143704,"LEGNICA",2005,4,9.6,22.9,1000.7
"5104",16.2076621993567,51.1925181143704,"LEGNICA",2005,5,13.9,58.8,1000.9
"4962",16.2076621993567,51.1925181143704,"LEGNICA",2005,6,16.5,71.2,1002.5
"4932",16.2076621993567,51.1925181143704,"LEGNICA",2005,7,19.3,116.8,999.2
"4954",16.2076621993567,51.1925181143704,"LEGNICA",2005,8,17.4,43,1001.2
"4968",16.2076621993567,51.1925181143704,"LEGNICA",2005,9,15.3,33.1,1004.2
"5044",16.2076621993567,51.1925181143704,"LEGNICA",2005,10,10.3,4.3,1007.8
"5045",16.2076621993567,51.1925181143704,"LEGNICA",2005,11,3.4,17.4,1002.6
"5046",16.2076621993567,51.1925181143704,"LEGNICA",2005,12,0.9,49.9,999.8
"4934",16.2076621993567,51.1925181143704,"LEGNICA",2006,1,-5.4,18.5,1012
"5016",16.2076621993567,51.1925181143704,"LEGNICA",2006,2,-1.4,14.9,999.6
"5113",16.2076621993567,51.1925181143704,"LEGNICA",2006,3,1.3,34,996.2
"5101",16.2076621993567,51.1925181143704,"LEGNICA",2006,4,9.6,44.4,998.8
"5167",16.2076621993567,51.1925181143704,"LEGNICA",2006,5,13.9,21.9,1000.7
"5144",16.2076621993567,51.1925181143704,"LEGNICA",2006,6,17.9,75.2,1004.9
"5118",16.2076621993567,51.1925181143704,"LEGNICA",2006,7,23,85.6,1004.6
"5161",16.2076621993567,51.1925181143704,"LEGNICA",2006,8,17,208.3,994.6
"5163",16.2076621993567,51.1925181143704,"LEGNICA",2006,9,16.6,13.6,1002.6
"4984",16.2076621993567,51.1925181143704,"LEGNICA",2006,10,11.6,42.9,1000.7
"4958",16.2076621993567,51.1925181143704,"LEGNICA",2006,11,6.9,46.8,1001
"5015",16.2076621993567,51.1925181143704,"LEGNICA",2006,12,4.6,21.5,1008.9
"4993",16.2076621993567,51.1925181143704,"LEGNICA",2007,1,5,42.7,998.1
"5120",16.2076621993567,51.1925181143704,"LEGNICA",2007,2,3.1,35.6,996.8
"5121",16.2076621993567,51.1925181143704,"LEGNICA",2007,3,6.4,40.4,1000.8
"5138",16.2076621993567,51.1925181143704,"LEGNICA",2007,4,10.6,1,1005.8
"5111",16.2076621993567,51.1925181143704,"LEGNICA",2007,5,15.2,57.6,996.3
"5168",16.2076621993567,51.1925181143704,"LEGNICA",2007,6,18.7,57.2,997.6
"5169",16.2076621993567,51.1925181143704,"LEGNICA",2007,7,19,116.4,997.1
"5155",16.2076621993567,51.1925181143704,"LEGNICA",2007,8,18.7,63.5,999.6
"5115",16.2076621993567,51.1925181143704,"LEGNICA",2007,9,13.2,41,1001.8
"4952",16.2076621993567,51.1925181143704,"LEGNICA",2007,10,8.5,18.3,1008.5
"4967",16.2076621993567,51.1925181143704,"LEGNICA",2007,11,3.1,31.3,1000.3
"5079",16.2076621993567,51.1925181143704,"LEGNICA",2007,12,1,15.6,1007.5
"4933",16.2076621993567,51.1925181143704,"LEGNICA",2008,1,3.3,39.2,1003.4
"4943",16.2076621993567,51.1925181143704,"LEGNICA",2008,2,4.5,13.8,1009.4
"4998",16.2076621993567,51.1925181143704,"LEGNICA",2008,3,4.7,21.7,989.5
"4972",16.2076621993567,51.1925181143704,"LEGNICA",2008,4,8.5,53.2,996.3
"5000",16.2076621993567,51.1925181143704,"LEGNICA",2008,5,13.8,39.1,1001.9
"5001",16.2076621993567,51.1925181143704,"LEGNICA",2008,6,18.1,37.1,1000.4
"4948",16.2076621993567,51.1925181143704,"LEGNICA",2008,7,19.3,78.2,999.7
"4935",16.2076621993567,51.1925181143704,"LEGNICA",2008,8,18.8,80,998.4
"4959",16.2076621993567,51.1925181143704,"LEGNICA",2008,9,13.6,17.9,1003.6
"4960",16.2076621993567,51.1925181143704,"LEGNICA",2008,10,9.6,58.1,1001.9
"4937",16.2076621993567,51.1925181143704,"LEGNICA",2008,11,5.8,16.2,998.2
"4961",16.2076621993567,51.1925181143704,"LEGNICA",2008,12,2,20,1003.4
"4949",16.2076621993567,51.1925181143704,"LEGNICA",2009,1,-2.9,28.7,1001.3
"4951",16.2076621993567,51.1925181143704,"LEGNICA",2009,2,0.2,36.9,996.7
"5034",16.2076621993567,51.1925181143704,"LEGNICA",2009,3,5,42.9,996.7
"5035",16.2076621993567,51.1925181143704,"LEGNICA",2009,4,11.8,5,1001.2
"5009",16.2076621993567,51.1925181143704,"LEGNICA",2009,5,13.8,81.5,1003.6
"5023",16.2076621993567,51.1925181143704,"LEGNICA",2009,6,15.5,141.4,999.3
"5011",16.2076621993567,51.1925181143704,"LEGNICA",2009,7,19.3,126.3,999.3
"4956",16.2076621993567,51.1925181143704,"LEGNICA",2009,8,19.3,52.3,1003
"5039",16.2076621993567,51.1925181143704,"LEGNICA",2009,9,15.7,11.5,1005
"4938",16.2076621993567,51.1925181143704,"LEGNICA",2009,10,8,59.3,1001.1
"4940",16.2076621993567,51.1925181143704,"LEGNICA",2009,11,7.1,13.5,995.5
"4941",16.2076621993567,51.1925181143704,"LEGNICA",2009,12,-0.4,52.5,994.3
"4939",16.2076621993567,51.1925181143704,"LEGNICA",2010,1,-5.9,27,1001.2
"4997",16.2076621993567,51.1925181143704,"LEGNICA",2010,2,-0.8,8.8,991.5
"5012",16.2076621993567,51.1925181143704,"LEGNICA",2010,3,4.3,26.9,1000.5
"5097",16.2076621993567,51.1925181143704,"LEGNICA",2010,4,9.2,33.9,1003.5
"5029",16.2076621993567,51.1925181143704,"LEGNICA",2010,5,12.4,82.7,996.9
"5102",16.2076621993567,51.1925181143704,"LEGNICA",2010,6,17,36.5,999.4
"5143",16.2076621993567,51.1925181143704,"LEGNICA",2010,7,21,74.6,1001.1
"5157",16.2076621993567,51.1925181143704,"LEGNICA",2010,8,18.6,142.9,997.8
"5145",16.2076621993567,51.1925181143704,"LEGNICA",2010,9,12.8,121.6,1000.3
"4944",16.2076621993567,51.1925181143704,"LEGNICA",2010,10,7.1,2.5,1002
"4936",16.2076621993567,51.1925181143704,"LEGNICA",2010,11,6.1,61.9,991.1
"4983",16.2076621993567,51.1925181143704,"LEGNICA",2010,12,-5.3,38.5,995.8
"4953",16.2076621993567,51.1925181143704,"LEGNICA",2011,1,0.7,28.4,1003.1
"4942",16.2076621993567,51.1925181143704,"LEGNICA",2011,2,-1.8,7.3,1004.7
"4985",16.2076621993567,51.1925181143704,"LEGNICA",2011,3,4.8,33,1007.3
"5013",16.2076621993567,51.1925181143704,"LEGNICA",2011,4,11.5,28.1,1002.7
"4957",16.2076621993567,51.1925181143704,"LEGNICA",2011,5,14.2,52.5,1004.2
"5002",16.2076621993567,51.1925181143704,"LEGNICA",2011,6,18.2,49.1,1000.6
